1500875430,64,508,2,8,4
1500875490,62,564,10,3,5
1500875550,64,482,0,7,6
1500875610,63,535,8,7,2
1500875670,72,518,10,1,2
1500875730,64,575,8,1,4
1500875790,69,537,7,9,10
1500875850,69,572,10,7,9
1500875910,66,506,3,0,2
1500875970,71,575,7,3,9
1500876030,69,490,5,9,6
1500876090,72,548,2,6,2
1500876150,71,539,3,9,1
1500876210,70,546,3,10,9
1500876270,63,557,2,3,6
1500876330,64,540,10,5,1
1500876390,71,565,3,10,7
1500876450,65,559,6,9,0
1500876510,65,519,1,7,1
1500876570,63,485,9,9,0
1500876630,63,564,5,5,2
1500876690,65,551,10,0,5
1500876750,71,511,10,9,9
1500876810,71,545,5,5,9
1500876870,62,571,1,5,8
1500876930,69,494,3,8,9
1500876990,70,486,10,1,6
1500877050,62,487,3,8,2
1500877110,67,487,4,9,10
1500877170,64,554,8,0,6
1500877230,71,570,5,7,9
1500877290,66,515,3,2,5
1500877350,71,523,2,8,2
1500877410,69,552,7,2,5
1500877470,64,568,9,9,6
1500877530,66,551,10,0,2
1500877590,72,483,2,10,1
1500877650,70,500,3,0,2
1500877710,63,530,0,9,3
1500877770,63,520,6,7,7
1500877830,69,492,3,7,4
1500877890,63,488,3,2,1
1500877950,63,524,0,6,4
1500878010,70,530,6,6,2
1500878070,67,517,10,7,3
1500878130,64,559,8,2,7
1500878190,63,546,2,9,10
1500878250,63,487,4,2,3
1500878310,71,521,5,6,4
1500878370,70,571,1,10,8
1500878430,68,565,10,9,1
1500878490,66,526,5,0,9
1500878550,65,492,1,8,0
1500878610,63,497,10,5,1
1500878670,62,566,1,8,10
1500878730,62,519,10,5,10
1500878790,70,536,4,5,8
1500878850,64,573,9,1,9
1500878910,68,531,1,1,6
1500878970,71,492,5,3,3
1500879030,71,489,10,8,8
1500879090,71,547,8,1,2
1500879150,62,477,0,5,10
1500879210,69,520,7,5,8
1500879270,64,550,7,5,8
1500879330,69,533,6,8,2
1500879390,64,533,2,9,3
1500879450,70,546,7,0,5
1500879510,69,513,5,8,9
1500879570,66,481,3,2,8
1500879630,65,507,0,4,5
1500879690,69,542,10,4,3
1500879750,63,544,8,7,3
1500879810,72,502,5,8,3
1500879870,71,552,8,9,1
1500879930,64,488,4,5,8
1500879990,69,545,1,7,5
1500880050,72,556,3,5,6
1500880110,70,534,1,4,9
1500880170,67,567,9,6,2
